V1,V2,V3
-110.758333333333,29.9916666666667,1047
-110.741666666667,29.9916666666667,1120
-110.725,29.9916666666667,1097
-110.708333333333,29.9916666666667,993
-110.691666666667,29.9916666666667,920
-110.675,29.9916666666667,769
-110.658333333333,29.9916666666667,707
-110.641666666667,29.9916666666667,745
-110.625,29.9916666666667,761
-110.608333333333,29.9916666666667,875
-110.591666666667,29.9916666666667,863
-110.575,29.9916666666667,867
-110.558333333333,29.9916666666667,1006
-110.541666666667,29.9916666666667,1133
-110.525,29.9916666666667,1173
-110.508333333333,29.9916666666667,1128
-110.491666666667,29.9916666666667,1142
-110.475,29.9916666666667,1331
-110.458333333333,29.9916666666667,1171
-110.441666666667,29.9916666666667,1017
-110.425,29.9916666666667,914
-110.408333333333,29.9916666666667,951
-110.391666666667,29.9916666666667,910
-110.375,29.9916666666667,887
-110.358333333333,29.9916666666667,850
-110.341666666667,29.9916666666667,785
-110.325,29.9916666666667,798
-110.308333333333,29.9916666666667,811
-110.291666666667,29.9916666666667,774
-110.275,29.9916666666667,733
-110.258333333333,29.9916666666667,699
-110.241666666667,29.9916666666667,671
-110.225,29.9916666666667,650
-110.208333333333,29.9916666666667,666
-110.191666666667,29.9916666666667,699
-110.175,29.9916666666667,719
-110.158333333333,29.9916666666667,817
-110.141666666667,29.9916666666667,902
-110.125,29.9916666666667,952
-110.108333333333,29.9916666666667,1033
-110.091666666667,29.9916666666667,1259
-110.075,29.9916666666667,1456
-110.058333333333,29.9916666666667,1480
-110.041666666667,29.9916666666667,1315
-110.025,29.9916666666667,1220
-110.008333333333,29.9916666666667,1177
-109.991666666667,29.9916666666667,1154
-109.975,29.9916666666667,1137
-109.958333333333,29.9916666666667,1022
-109.941666666667,29.9916666666667,929
-109.925,29.9916666666667,883
-109.908333333333,29.9916666666667,876
-109.891666666667,29.9916666666667,856
-109.875,29.9916666666667,844
-109.858333333333,29.9916666666667,848
-109.841666666667,29.9916666666667,821
-109.825,29.9916666666667,791
-109.808333333333,29.9916666666667,764
-109.791666666667,29.9916666666667,737
-109.775,29.9916666666667,750
-109.758333333333,29.9916666666667,768
-109.741666666667,29.9916666666667,779
-109.725,29.9916666666667,800
-109.708333333333,29.9916666666667,825
-109.691666666667,29.9916666666667,830
-109.675,29.9916666666667,861
-109.658333333333,29.9916666666667,858
-109.641666666667,29.9916666666667,877
-109.625,29.9916666666667,1039
-109.608333333333,29.9916666666667,1222
-109.591666666667,29.9916666666667,1340
-109.575,29.9916666666667,1431
-109.558333333333,29.9916666666667,1761
-109.541666666667,29.9916666666667,1730
-109.525,29.9916666666667,1415
-109.508333333333,29.9916666666667,1189
-109.491666666667,29.9916666666667,1085
-109.475,29.9916666666667,1011
-109.458333333333,29.9916666666667,862
-109.441666666667,29.9916666666667,848
-109.425,29.9916666666667,1031
-109.408333333333,29.9916666666667,890
-109.391666666667,29.9916666666667,783
-109.375,29.9916666666667,752
-109.358333333333,29.9916666666667,695
-109.341666666667,29.9916666666667,657
-109.325,29.9916666666667,780
-109.308333333333,29.9916666666667,700
-109.291666666667,29.9916666666667,632
-109.275,29.9916666666667,597
-109.258333333333,29.9916666666667,641
-109.241666666667,29.9916666666667,911
-109.225,29.9916666666667,995
-109.208333333333,29.9916666666667,1008
-109.191666666667,29.9916666666667,1122
-109.175,29.9916666666667,1241
-109.158333333333,29.9916666666667,1182
