"","mean sst","stdev sst","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median sst","mad sst"
"1",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"2",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"3",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"4",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"5",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"6",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"7",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"8",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"9",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"10",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"11",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"12",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"13",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"14",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"15",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"16",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"17",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"18",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"19",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"20",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"21",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"22",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"23",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"24",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"25",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"26",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"27",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"28",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"29",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"30",24.9559543260181,0.492987136778964,131,"2005-06-13 12:00:00",-112.35734,-112.15734,27.24568,27.44568,12947,24.9025001525879,0.515203273773193
"31",30.6456410660703,0.436961729042528,117,"2006-07-06 12:00:00",-112.35734,-112.15734,27.24568,27.44568,13335,30.7950000762939,0.252042113113403
"32",30.6456410660703,0.436961729042528,117,"2006-07-06 12:00:00",-112.35734,-112.15734,27.24568,27.44568,13335,30.7950000762939,0.252042113113403
"33",30.6456410660703,0.436961729042528,117,"2006-07-06 12:00:00",-112.35734,-112.15734,27.24568,27.44568,13335,30.7950000762939,0.252042113113403
"34",30.6456410660703,0.436961729042528,117,"2006-07-06 12:00:00",-112.35734,-112.15734,27.24568,27.44568,13335,30.7950000762939,0.252042113113403
"35",30.6456410660703,0.436961729042528,117,"2006-07-06 12:00:00",-112.35734,-112.15734,27.24568,27.44568,13335,30.7950000762939,0.252042113113403
"36",30.5674483069058,0.232698631900587,145,"2006-07-07 12:00:00",-112.35734,-112.15734,27.24568,27.44568,13336,30.5550003051758,0.237215773773193
