"","cruise_int","Date_M","Lat_M","Lon_M","date","year","mean sst","stdev sst","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median sst","mad sst","mean chlorophyll","stdev chlorophyll","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median chlorophyll","mad chlorophyll"
"43",4.2234,20100316,28.23056338,-112.46802203,2010-03-16,"2010",18.8848992054025,0.690237144051011,289,"2010-03-16 12:00:00",-112.56802203,-112.36802203,28.13056338,28.33056338,14684,19.064998626709,0.504084226226807,1.52195155455579,0.475301069852712,289,"2010-03-16 12:00:00",-112.56802203,-112.36802203,28.13056338,28.33056338,14684,1.30966663360596,0.214482807540894
"44",4.2235,20100316,28.22825986,-112.47822223,2010-03-16,"2010",18.8510353193976,0.705255045507134,289,"2010-03-16 12:00:00",-112.57822223,-112.37822223,28.12825986,28.32825986,14684,19.0574989318848,0.507794345855713,1.55313148630532,0.489689897490506,289,"2010-03-16 12:00:00",-112.57822223,-112.37822223,28.12825986,28.32825986,14684,1.32499992847443,0.224366798114777
"45",4.2236,20100316,28.22622748,-112.48795444,2010-03-16,"2010",18.8151443177854,0.721355066917402,289,"2010-03-16 12:00:00",-112.58795444,-112.38795444,28.12622748,28.32622748,14684,19.0450000762939,0.530029613113403,1.59107612243573,0.51432606744749,289,"2010-03-16 12:00:00",-112.58795444,-112.38795444,28.12622748,28.32622748,14684,1.34566652774811,0.244628766703606
"46",4.2237,20100316,28.22413265,-112.49791233,2010-03-16,"2010",18.783192169295,0.731999068834894,289,"2010-03-16 12:00:00",-112.59791233,-112.39791233,28.12413265,28.32413265,14684,19.0200004577637,0.55967946395874,1.63915570673233,0.552011961236041,289,"2010-03-16 12:00:00",-112.59791233,-112.39791233,28.12413265,28.32413265,14684,1.37633323669434,0.260937775325775
"47",4.2238,20100316,28.22196158,-112.50766284,2010-03-16,"2010",18.7545099159426,0.73611519042463,289,"2010-03-16 12:00:00",-112.60766284,-112.40766284,28.12196158,28.32196158,14684,19.0125007629395,0.567091219711304,1.69604959454916,0.606664171298222,289,"2010-03-16 12:00:00",-112.60766284,-112.40766284,28.12196158,28.32196158,14684,1.40133333206177,0.279717251372337
"48",4.2239,20100316,28.21985413,-112.51753147,2010-03-16,"2010",18.7545099159426,0.73611519042463,289,"2010-03-16 12:00:00",-112.60766284,-112.40766284,28.12196158,28.32196158,14684,19.0125007629395,0.567091219711304,1.69604959454916,0.606664171298222,289,"2010-03-16 12:00:00",-112.60766284,-112.40766284,28.12196158,28.32196158,14684,1.40133333206177,0.279717251372337
"49",4.224,20100316,28.21771246,-112.52728406,2010-03-16,"2010",18.8561160473675,0.685507735192122,289,"2010-03-16 12:00:00",-112.62728406,-112.42728406,28.11771246,28.31771246,14684,19.064998626709,0.548560416412354,1.70581314802995,0.645184138940409,289,"2010-03-16 12:00:00",-112.62728406,-112.42728406,28.11771246,28.31771246,14684,1.42533338069916,0.287624408483505
"50",4.2241,20100316,28.21536083,-112.53770039,2010-03-16,"2010",18.8362486948192,0.690418796728767,289,"2010-03-16 12:00:00",-112.63770039,-112.43770039,28.11536083,28.31536083,14684,19.0574989318848,0.574508631134033,1.75729873106141,0.675254330618228,289,"2010-03-16 12:00:00",-112.63770039,-112.43770039,28.11536083,28.31536083,14684,1.47599995136261,0.323700868034363
"51",4.2242,20100316,28.2134928,-112.54636087,2010-03-16,"2010",18.8189735874585,0.688467776140858,289,"2010-03-16 12:00:00",-112.64636087,-112.44636087,28.1134928,28.3134928,14684,19.033332824707,0.590570734405518,1.82411188031563,0.74448800509742,289,"2010-03-16 12:00:00",-112.64636087,-112.44636087,28.1134928,28.3134928,14684,1.51400005817413,0.370650176739693
"52",4.2243,20100316,28.21133609,-112.55774394,2010-03-16,"2010",18.8054499576661,0.680949864073747,289,"2010-03-16 12:00:00",-112.65774394,-112.45774394,28.11133609,28.31133609,14684,19.0100002288818,0.625163640975952,1.8915801634013,0.817097207765748,289,"2010-03-16 12:00:00",-112.65774394,-112.45774394,28.11133609,28.31133609,14684,1.53966665267944,0.405738307929039
"53",4.2244,20100316,28.20940742,-112.56694697,2010-03-16,"2010",18.8054499576661,0.680949864073747,289,"2010-03-16 12:00:00",-112.65774394,-112.45774394,28.11133609,28.31133609,14684,19.0100002288818,0.625163640975952,1.8915801634013,0.817097207765748,289,"2010-03-16 12:00:00",-112.65774394,-112.45774394,28.11133609,28.31133609,14684,1.53966665267944,0.405738307929039
"54",4.2245,20100316,28.20718412,-112.57698291,2010-03-16,"2010",18.8013121133032,0.667981937796921,289,"2010-03-16 12:00:00",-112.67698291,-112.47698291,28.10718412,28.30718412,14684,18.9966678619385,0.620220585250854,1.94629181586335,0.846059062312727,289,"2010-03-16 12:00:00",-112.67698291,-112.47698291,28.10718412,28.30718412,14684,1.54966676235199,0.416610450124741
"55",4.2246,20100316,28.20487447,-112.5868066,2010-03-16,"2010",18.9219810393442,0.592830493506257,289,"2010-03-16 12:00:00",-112.6868066,-112.4868066,28.10487447,28.30487447,14684,19.0799999237061,0.528796677017212,1.93251557498655,0.838900275202394,289,"2010-03-16 12:00:00",-112.6868066,-112.4868066,28.10487447,28.30487447,14684,1.57233333587646,0.404255638647079
"56",4.2247,20100316,28.20257082,-112.59655512,2010-03-16,"2010",18.9339735103726,0.575899021951939,289,"2010-03-16 12:00:00",-112.69655512,-112.49655512,28.10257082,28.30257082,14684,19.0749988555908,0.5189133934021,1.98425144678994,0.84196061080728,289,"2010-03-16 12:00:00",-112.69655512,-112.49655512,28.10257082,28.30257082,14684,1.63199996948242,0.460594243526459
"57",4.2248,20100316,28.20023957,-112.60627002,2010-03-16,"2010",18.9416003903716,0.560756701545669,289,"2010-03-16 12:00:00",-112.70627002,-112.50627002,28.10023957,28.30023957,14684,19.0749988555908,0.513967509841919,2.03989735111646,0.841825736971189,289,"2010-03-16 12:00:00",-112.70627002,-112.50627002,28.10023957,28.30023957,14684,1.67733323574066,0.530770505905151
"58",4.2249,20100316,28.19769176,-112.61602222,2010-03-16,"2010",18.9416003903716,0.560756701545669,289,"2010-03-16 12:00:00",-112.70627002,-112.50627002,28.10023957,28.30023957,14684,19.0749988555908,0.513967509841919,2.03989735111646,0.841825736971189,289,"2010-03-16 12:00:00",-112.70627002,-112.50627002,28.10023957,28.30023957,14684,1.67733323574066,0.530770505905151
"59",4.225,20100316,28.19514763,-112.62583015,2010-03-16,"2010",18.9556055629955,0.543652225345685,289,"2010-03-16 12:00:00",-112.72583015,-112.52583015,28.09514763,28.29514763,14684,19.1016674041748,0.471960019683838,2.12370704037095,0.87418488312173,289,"2010-03-16 12:00:00",-112.72583015,-112.52583015,28.09514763,28.29514763,14684,1.79100000858307,0.658768395924568
"60",4.2251,20100316,28.192605,-112.63552297,2010-03-16,"2010",19.0536274959472,0.476202961922319,289,"2010-03-16 12:00:00",-112.73552297,-112.53552297,28.092605,28.292605,14684,19.1683330535889,0.417597718048096,2.31152941858892,2.02134291446923,289,"2010-03-16 12:00:00",-112.73552297,-112.53552297,28.092605,28.292605,14684,1.83333337306976,0.672606230163574
"61",4.2252,20100316,28.19002848,-112.64531044,2010-03-16,"2010",19.056704194488,0.457184112225958,289,"2010-03-16 12:00:00",-112.74531044,-112.54531044,28.09002848,28.29002848,14684,19.1666660308838,0.400299850845337,2.84802653756521,4.07975868790147,289,"2010-03-16 12:00:00",-112.74531044,-112.54531044,28.09002848,28.29002848,14684,1.90666675567627,0.76749282245636
"62",4.2253,20100316,28.18746364,-112.65509062,2010-03-16,"2010",19.056704194488,0.457184112225958,289,"2010-03-16 12:00:00",-112.74531044,-112.54531044,28.09002848,28.29002848,14684,19.1666660308838,0.400299850845337,2.84802653756521,4.07975868790147,289,"2010-03-16 12:00:00",-112.74531044,-112.54531044,28.09002848,28.29002848,14684,1.90666675567627,0.76749282245636
"63",4.2254,20100316,28.18492368,-112.66482857,2010-03-16,"2010",19.0602220713474,0.432069234737436,289,"2010-03-16 12:00:00",-112.76482857,-112.56482857,28.08492368,28.28492368,14684,19.1533336639404,0.390416567230225,3.30800808012279,4.4488500821726,289,"2010-03-16 12:00:00",-112.76482857,-112.56482857,28.08492368,28.28492368,14684,2.10766673088074,0.980987124896049
"64",4.2255,20100316,28.18249377,-112.6746463,2010-03-16,"2010",19.0597357866241,0.410205258384446,287,"2010-03-16 12:00:00",-112.7746463,-112.5746463,28.08249377,28.28249377,14684,19.144998550415,0.375593055725098,5.22108414882607,12.7961211004401,289,"2010-03-16 12:00:00",-112.7746463,-112.5746463,28.08249377,28.28249377,14684,2.31100010871887,1.16186447052956
"65",4.2256,20100316,28.1800594,-112.68443662,2010-03-16,"2010",19.1120478447447,0.375726160522268,282,"2010-03-16 12:00:00",-112.78443662,-112.58443662,28.0800594,28.2800594,14684,19.1624994277954,0.363236830329895,8.76201495579782,21.0468768257026,289,"2010-03-16 12:00:00",-112.78443662,-112.58443662,28.0800594,28.2800594,14684,2.36566662788391,1.23797087981701
"66",4.2257,20100316,28.17649572,-112.69378626,2010-03-16,"2010",19.1016757644876,0.368090498128551,274,"2010-03-16 12:00:00",-112.79378626,-112.59378626,28.07649572,28.27649572,14684,19.1491661071777,0.35829660243988,10.4299769372676,23.1691545292826,289,"2010-03-16 12:00:00",-112.79378626,-112.59378626,28.07649572,28.27649572,14684,2.6543333530426,1.57798057973385
"67",4.2258,20100316,28.17289674,-112.70310887,2010-03-16,"2010",19.1016757644876,0.368090498128551,274,"2010-03-16 12:00:00",-112.79378626,-112.59378626,28.07649572,28.27649572,14684,19.1491661071777,0.35829660243988,10.4299769372676,23.1691545292826,289,"2010-03-16 12:00:00",-112.79378626,-112.59378626,28.07649572,28.27649572,14684,2.6543333530426,1.57798057973385
"68",4.2259,20100317,28.16928172,-112.71237432,2010-03-17,"2010",19.7641993728339,0.340466816439072,255,"2010-03-17 12:00:00",-112.81237432,-112.61237432,28.06928172,28.26928172,14685,19.7950000762939,0.380536111450195,8.13292720216386,18.3975758052711,282,"2010-03-17 12:00:00",-112.81237432,-112.61237432,28.06928172,28.26928172,14685,2.43333327770233,0.989388446187973
"69",4.226,20100317,28.16561491,-112.72170301,2010-03-17,"2010",19.8170445248232,0.349868899055473,236,"2010-03-17 12:00:00",-112.82170301,-112.62170301,28.06561491,28.26561491,14685,19.8241662979126,0.37065,9.88439003760449,21.2275573687769,267,"2010-03-17 12:00:00",-112.82170301,-112.62170301,28.06561491,28.26561491,14685,2.49533319473267,1.08575717754364
"70",4.2261,20100317,28.16194332,-112.7310796,2010-03-17,"2010",19.8170445248232,0.349868899055473,236,"2010-03-17 12:00:00",-112.82170301,-112.62170301,28.06561491,28.26561491,14685,19.8241662979126,0.37065,9.88439003760449,21.2275573687769,267,"2010-03-17 12:00:00",-112.82170301,-112.62170301,28.06561491,28.26561491,14685,2.49533319473267,1.08575717754364
"71",4.2262,20100317,28.15506825,-112.73421204,2010-03-17,"2010",19.879868860598,0.313256320418174,216,"2010-03-17 12:00:00",-112.83421204,-112.63421204,28.05506825,28.25506825,14685,19.9149990081787,0.350265550804138,10.9026116893952,22.331310905612,249,"2010-03-17 12:00:00",-112.83421204,-112.63421204,28.05506825,28.25506825,14685,2.75666689872742,1.40847024743557
